experiment_id	sra_accession	geo_accession	source_assembly_set	assembly	species	assembly_count_reported	is_multi_assembly_record	is_designated_comparison_reference	assay	antigen_class	target_reported	target_normalized	cell_type_class	cell_type	title	bed_threshold	candidate_bed_url	bed_verified	verification_method	http_status	content_length	verification_error	source_url	retrieved_at_utc
SRX4096932	SRA706267	GSM3145753	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX4096932.05.bed	True	HEAD	200	317645		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX4096933	SRA706267	GSM3145754	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX4096933.05.bed	True	HEAD	200	2181057		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX4096934	SRA706267	GSM3145755	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX4096934.05.bed	True	HEAD	200	422586		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX4096935	SRA706267	GSM3145756	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX4096935.05.bed	True	HEAD	200	2862325		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX4551471	SRA669655	GSM3331487	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX4551471.05.bed	True	HEAD	200	2567863		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX4551472	SRA669655	GSM3331488	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX4551472.05.bed	True	HEAD	200	2678054		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX4551473	SRA669655	GSM3331489	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX4551473.05.bed	True	HEAD	200	2653643		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX4551474	SRA669655	GSM3331490	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX4551474.05.bed	True	HEAD	200	3067149		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX4551475	SRA669655	GSM3331491	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX4551475.05.bed	True	HEAD	200	2120076		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX4551476	SRA669655	GSM3331492	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX4551476.05.bed	True	HEAD	200	2128494		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX4551477	SRA669655	GSM3331493	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX4551477.05.bed	True	HEAD	200	1168281		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX4551478	SRA669655	GSM3331494	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX4551478.05.bed	True	HEAD	200	851661		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX4663281	SRA770256	GSM3380966	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX4663281.05.bed	True	HEAD	200	4370308		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX4663282	SRA770256	GSM3380967	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX4663282.05.bed	True	HEAD	200	34702		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX4734097	SRA783040	GSM3399691	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX4734097.05.bed	True	HEAD	200	2886107		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX4734098	SRA783040	GSM3399692	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX4734098.05.bed	True	HEAD	200	2448242		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX5077379	SRA816187	GSM3495175	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX5077379.05.bed	True	HEAD	200	2618265		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX5077380	SRA816187	GSM3495176	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX5077380.05.bed	True	HEAD	200	2793951		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX5077387	SRA816187	GSM3495183	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX5077387.05.bed	True	HEAD	200	3375738		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX5077388	SRA816187	GSM3495184	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX5077388.05.bed	True	HEAD	200	3680295		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX5125621	SRA822826	GSM3508478	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX5125621.05.bed	True	HEAD	200	6746079		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX5125625	SRA822826	GSM3508482	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX5125625.05.bed	True	HEAD	200	4024936		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX5125731	SRA822832	GSM3508695	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX5125731.05.bed	True	HEAD	200	5710324		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX5125732	SRA822832	GSM3508696	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX5125732.05.bed	True	HEAD	200	5866287		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX5252259	SRA835223	GSM3563950	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX5252259.05.bed	True	HEAD	200	4911669		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX5252260	SRA835223	GSM3563951	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX5252260.05.bed	True	HEAD	200	34506		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX5252261	SRA835223	GSM3563952	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX5252261.05.bed	True	HEAD	200	5042566		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX5252262	SRA835223	GSM3563953	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX5252262.05.bed	True	HEAD	200	35674		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX5252263	SRA835223	GSM3563954	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX5252263.05.bed	True	HEAD	200	5874027		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX5252264	SRA835223	GSM3563955	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX5252264.05.bed	True	HEAD	200	34860		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX5252265	SRA835223	GSM3563956	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX5252265.05.bed	True	HEAD	200	5980812		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX5252266	SRA835223	GSM3563957	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX5252266.05.bed	True	HEAD	200	35311		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX5292072	SRA839263	GSM3577965	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX5292072.05.bed	True	HEAD	200	5420670		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX5292073	SRA839263	GSM3577966	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX5292073.05.bed	True	HEAD	200	5802539		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX5292074	SRA839263	GSM3577967	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX5292074.05.bed	True	HEAD	200	5369992		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX5292075	SRA839263	GSM3577968	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX5292075.05.bed	True	HEAD	200	3725879		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX5292076	SRA839263	GSM3577969	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX5292076.05.bed	True	HEAD	200	4053358		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX5292078	SRA839263	GSM3577971	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX5292078.05.bed	True	HEAD	200	5333827		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX5292079	SRA839263	GSM3577972	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX5292079.05.bed	True	HEAD	200	3653712		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX5292080	SRA839263	GSM3577973	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX5292080.05.bed	True	HEAD	200	4574061		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX5401518	SRA503718	GSM3615251	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX5401518.05.bed	True	HEAD	200	2139356		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX5401519	SRA503718	GSM3615252	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX5401519.05.bed	True	HEAD	200	1706568		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX5401520	SRA503718	GSM3615253	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX5401520.05.bed	True	HEAD	200	1060373		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX5401521	SRA503718	GSM3615254	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX5401521.05.bed	True	HEAD	200	2301318		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX5401522	SRA503718	GSM3615255	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX5401522.05.bed	True	HEAD	200	1463711		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX5401523	SRA503718	GSM3615256	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX5401523.05.bed	True	HEAD	200	1079022		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX5670839	SRA872771	GSM3719305	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX5670839.05.bed	True	HEAD	200	77795		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX5670840	SRA872771	GSM3719306	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX5670840.05.bed	True	HEAD	200	56875		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX5670841	SRA872771	GSM3719307	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX5670841.05.bed	True	HEAD	200	953089		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX5670842	SRA872771	GSM3719308	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX5670842.05.bed	True	HEAD	200	1742900		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX5670843	SRA872771	GSM3719309	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX5670843.05.bed	True	HEAD	200	2787796		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX5670844	SRA872771	GSM3719310	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX5670844.05.bed	True	HEAD	200	3673382		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX5858837	SRA888006	GSM3771259	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX5858837.05.bed	True	HEAD	200	5172672		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX5858838	SRA888006	GSM3771260	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX5858838.05.bed	True	HEAD	200	5814063		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX5858839	SRA888006	GSM3771261	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX5858839.05.bed	True	HEAD	200	6222797		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX5858840	SRA888006	GSM3771262	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX5858840.05.bed	True	HEAD	200	2794816		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX5858841	SRA888006	GSM3771263	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX5858841.05.bed	True	HEAD	200	2566053		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX5858842	SRA888006	GSM3771264	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX5858842.05.bed	True	HEAD	200	2488012		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX5858847	SRA888006	GSM3771269	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX5858847.05.bed	True	HEAD	200	4386747		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX5858848	SRA888006	GSM3771270	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX5858848.05.bed	True	HEAD	200	4207388		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX5858849	SRA888006	GSM3771271	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX5858849.05.bed	True	HEAD	200	2016953		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX5858850	SRA888006	GSM3771272	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX5858850.05.bed	True	HEAD	200	1171181		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX5858851	SRA888006	GSM3771273	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX5858851.05.bed	True	HEAD	200	1431596		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX5858852	SRA888006	GSM3771274	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX5858852.05.bed	True	HEAD	200	2202448		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX5858853	SRA888006	GSM3771275	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX5858853.05.bed	True	HEAD	200	805643		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX5858854	SRA888006	GSM3771276	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX5858854.05.bed	True	HEAD	200	1482791		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX6691036	SRA936811	GSM4025407	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX6691036.05.bed	True	HEAD	200	274154		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX6691037	SRA936811	GSM4025408	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX6691037.05.bed	True	HEAD	200	90402		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX6691038	SRA936811	GSM4025409	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX6691038.05.bed	True	HEAD	200	160767		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
SRX672415	SRA178487	GSM1468392	mm9, mm10	mm9	Mus musculus	2	True	False	ChIP-seq	TFs and others	Ctcf	CTCF	Pluripotent stem cell	ES cells		q < 1e-5	https://chip-atlas.dbcls.jp/data/mm9/eachData/bed05/SRX672415.05.bed	True	HEAD	200	1431674		https://chip-atlas.org/data/ExperimentList.json	2026-07-24T19:40:28+00:00
